iter	Passed	Remaining
1664	71136	31402
1665	71185	31362
1666	71226	31319
1667	71265	31274
1668	71302	31229
1669	71339	31184
1670	71387	31144
1671	71421	31097
1672	71456	31051
1673	71495	31006
1674	71529	30960
1675	71560	30912
1676	71592	30865
1677	71627	30819
1678	71662	30773
1679	71697	30727
1680	71730	30680
1681	71767	30635
1682	71804	30590
1683	71835	30542
1684	71869	30496
1685	71907	30451
1686	71943	30406
1687	71980	30361
1688	72021	30318
1689	72058	30273
1690	72096	30228
1691	72133	30183
1692	72168	30137
1693	72205	30092
1694	72242	30047
1695	72282	30004
1696	72325	29961
1697	72361	29916
1698	72393	29869
1699	72433	29825
1700	72468	29779
1701	72505	29734
1702	72539	29688
1703	72574	29643
1704	72611	29598
1705	72649	29553
1706	72689	29510
1707	72733	29468
1708	72768	29422
1709	72806	29378
1710	72846	29334
1711	72882	29289
1712	72917	29243
1713	72952	29197
1714	72986	29152
1715	73018	29105
1716	73049	29058
1717	73079	29010
1718	73114	28964
1719	73152	28920
1720	73191	28876
1721	73231	28833
1722	73271	28789
1723	73312	28746
1724	73348	28701
1725	73381	28655
1726	73416	28610
1727	73452	28564
1728	73488	28519
1729	73527	28476
1730	73563	28431
1731	73596	28384
1732	73629	28338
1733	73663	28293
1734	73696	28246
1735	73731	28201
1736	73765	28155
1737	73800	28110
1738	73836	28065
1739	73872	28020
1740	73906	27974
1741	73937	27928
1742	73973	27883
1743	74012	27839
1744	74046	27793
1745	74090	27752
1746	74128	27708
1747	74165	27663
1748	74203	27619
1749	74242	27575
1750	74281	27532
1751	74317	27487
1752	74353	27442
1753	74388	27397
1754	74423	27352
1755	74464	27309
1756	74500	27264
1757	74534	27219
1758	74575	27176
1759	74614	27132
1760	74652	27088
1761	74688	27043
1762	74725	26999
1763	74762	26955
1764	74793	26908
1765	74825	26862
1766	74860	26817
1767	74896	26772
1768	74934	26728
1769	74971	26684
1770	75004	26639
1771	75039	26594
1772	75072	26548
1773	75106	26503
1774	75138	26457
1775	75174	26412
1776	75206	26366
1777	75241	26321
1778	75278	26277
1779	75313	26232
1780	75346	26187
1781	75378	26141
1782	75415	26097
1783	75454	26053
1784	75487	26008
1785	75526	25964
1786	75565	25921
1787	75604	25878
1788	75637	25832
1789	75672	25787
1790	75710	25743
1791	75744	25699
1792	75778	25653
1793	75810	25608
1794	75847	25564
1795	75886	25520
1796	75924	25477
1797	75959	25432
1798	75996	25388
1799	76033	25344
1800	76070	25300
1801	76108	25256
1802	76145	25212
1803	76179	25168
1804	76219	25124
1805	76260	25082
1806	76303	25040
1807	76335	24994
1808	76366	24949
1809	76400	24904
1810	76434	24859
1811	76470	24814
1812	76516	24773
1813	76557	24731
1814	76594	24687
1815	76631	24643
1816	76664	24598
1817	76704	24555
1818	76749	24514
1819	76794	24472
1820	76834	24430
1821	76883	24390
1822	76930	24349
1823	76972	24307
1824	77013	24264
1825	77051	24221
1826	77091	24178
1827	77128	24134
1828	77162	24089
1829	77197	24045
1830	77235	24001
1831	77274	23958
1832	77311	23914
1833	77357	23873
1834	77398	23831
1835	77439	23788
1836	77475	23744
1837	77517	23702
1838	77561	23660
1839	77599	23617
1840	77639	23574
1841	77673	23529
1842	77714	23487
1843	77748	23442
1844	77787	23399
1845	77821	23354
1846	77872	23315
1847	77951	23284
1848	78025	23251
1849	78084	23214
1850	78142	23176
1851	78196	23137
1852	78238	23095
1853	78289	23056
1854	78351	23019
1855	78401	22979
1856	78449	22939
1857	78495	22898
1858	78558	22861
1859	78606	22821
1860	78663	22783
1861	78715	22743
1862	78762	22703
1863	78813	22663
1864	78863	22622
1865	78906	22580
1866	78954	22540
1867	79013	22502
1868	79064	22462
1869	79115	22423
1870	79161	22381
1871	79204	22339
1872	79250	22298
1873	79299	22258
1874	79353	22218
1875	79422	22184
1876	79490	22149
1877	79558	22113
1878	79623	22077
1879	79675	22037
1880	79719	21995
1881	79760	21953
1882	79809	21912
1883	79853	21870
1884	79911	21832
1885	79981	21797
1886	80036	21758
1887	80080	21716
1888	80143	21679
1889	80206	21642
1890	80269	21606
1891	80325	21567
1892	80381	21528
1893	80430	21487
1894	80482	21447
1895	80535	21408
1896	80579	21366
1897	80642	21328
1898	80688	21287
1899	80735	21246
1900	80778	21203
1901	80822	21161
1902	80863	21118
1903	80904	21075
1904	80950	21034
1905	80999	20993
1906	81041	20950
1907	81092	20910
1908	81141	20869
1909	81190	20828
1910	81236	20787
1911	81282	20745
1912	81335	20705
1913	81379	20663
1914	81443	20626
1915	81506	20589
1916	81569	20551
1917	81619	20511
1918	81667	20470
1919	81728	20432
1920	81773	20390
1921	81815	20347
1922	81872	20308
1923	81920	20267
1924	81959	20223
1925	81999	20180
1926	82038	20137
1927	82083	20095
1928	82119	20050
1929	82162	20008
1930	82204	19965
1931	82240	19921
1932	82275	19877
1933	82317	19834
1934	82357	19791
1935	82393	19747
1936	82433	19704
1937	82471	19660
1938	82511	19617
1939	82552	19574
1940	82592	19531
1941	82627	19486
1942	82664	19442
1943	82701	19399
1944	82739	19355
1945	82772	19310
1946	82806	19266
1947	82840	19221
1948	82879	19178
1949	82910	19133
1950	82949	19089
1951	82994	19047
1952	83035	19004
1953	83081	18963
1954	83125	18921
1955	83169	18878
1956	83215	18837
1957	83258	18794
1958	83302	18752
1959	83355	18712
1960	83412	18673
1961	83458	18631
1962	83512	18591
1963	83558	18549
1964	83602	18507
1965	83653	18466
1966	83706	18426
1967	83757	18385
1968	83812	18345
1969	83884	18309
1970	83943	18270
1971	83993	18229
1972	84042	18188
1973	84085	18146
1974	84127	18103
1975	84168	18060
1976	84207	18017
1977	84244	17973
1978	84284	17930
1979	84318	17885
1980	84357	17842
1981	84397	17799
1982	84440	17756
1983	84476	17712
1984	84520	17670
1985	84555	17626
1986	84592	17582
1987	84628	17538
1988	84666	17495
1989	84699	17450
1990	84739	17407
1991	84774	17363
1992	84809	17319
1993	84841	17274
1994	84879	17231
1995	84915	17187
1996	84950	17143
1997	84990	17100
1998	85033	17057
1999	85074	17014
2000	85117	16972
2001	85154	16928
2002	85191	16885
2003	85233	16842
2004	85276	16800
2005	85323	16758
2006	85364	16715
2007	85414	16674
2008	85451	16630
2009	85490	16587
2010	85532	16544
2011	85576	16502
2012	85612	16459
2013	85647	16415
2014	85680	16370
2015	85712	16326
2016	85742	16281
2017	85773	16236
2018	85809	16192
2019	85840	16148
2020	85878	16104
2021	85913	16060
2022	85946	16016
2023	85984	15973
2024	86020	15929
2025	86058	15886
2026	86090	15841
2027	86123	15797
2028	86154	15753
2029	86186	15708
2030	86221	15664
2031	86252	15620
2032	86288	15576
2033	86321	15532
2034	86356	15489
2035	86392	15445
2036	86429	15402
2037	86466	15358
2038	86503	15315
2039	86539	15271
2040	86576	15228
2041	86610	15184
2042	86641	15140
2043	86677	15096
2044	86708	15052
2045	86739	15007
2046	86776	14964
2047	86811	14920
2048	86845	14876
2049	86881	14833
2050	86916	14789
2051	86952	14746
2052	86998	14704
2053	87033	14660
2054	87065	14616
2055	87104	14573
2056	87141	14530
2057	87180	14487
2058	87211	14443
2059	87245	14399
2060	87281	14356
2061	87316	14312
2062	87350	14269
2063	87382	14225
2064	87420	14182
2065	87453	14138
2066	87487	14094
2067	87521	14050
2068	87552	14006
2069	87583	13962
2070	87620	13919
2071	87654	13875
2072	87685	13831
2073	87714	13787
2074	87743	13742
2075	87774	13698
2076	87803	13654
2077	87832	13610
2078	87868	13567
2079	87898	13522
2080	87930	13478
2081	87961	13435
2082	87994	13391
2083	88027	13347
2084	88058	13303
2085	88092	13260
2086	88123	13216
2087	88159	13173
2088	88196	13130
2089	88228	13086
2090	88261	13042
2091	88301	13000
2092	88337	12957
2093	88370	12913
2094	88415	12871
2095	88452	12829
2096	88491	12786
2097	88523	12742
2098	88557	12699
2099	88592	12656
2100	88628	12612
2101	88659	12569
2102	88696	12526
2103	88730	12482
2104	88763	12439
2105	88797	12396
2106	88838	12353
2107	88876	12311
2108	88915	12268
2109	88956	12226
2110	88991	12183
2111	89029	12140
2112	89065	12097
2113	89100	12054
2114	89135	12011
2115	89170	11968
2116	89203	11924
2117	89237	11881
2118	89267	11837
2119	89302	11794
2120	89338	11751
2121	89368	11708
2122	89405	11665
2123	89439	11622
2124	89478	11579
2125	89516	11536
2126	89549	11493
2127	89579	11450
2128	89615	11407
2129	89647	11363
2130	89680	11320
2131	89713	11277
2132	89743	11233
2133	89774	11190
2134	89807	11147
2135	89840	11103
2136	89873	11060
2137	89908	11017
2138	89941	10974
2139	89974	10931
2140	90005	10888
2141	90039	10845
2142	90071	10801
2143	90107	10759
2144	90138	10715
2145	90172	10672
2146	90209	10630
2147	90244	10587
2148	90290	10545
2149	90332	10503
2150	90368	10461
2151	90405	10418
2152	90442	10375
2153	90484	10333
2154	90523	10291
2155	90561	10249
2156	90595	10206
2157	90631	10163
2158	90662	10120
2159	90705	10078
2160	90746	10036
2161	90783	9993
2162	90823	9951
2163	90861	9909
2164	90900	9866
2165	90938	9824
2166	90972	9781
2167	91007	9738
2168	91040	9695
2169	91074	9653
2170	91110	9610
2171	91145	9567
2172	91175	9524
2173	91208	9481
2174	91245	9439
2175	91278	9396
2176	91308	9353
2177	91339	9310
2178	91369	9266
2179	91400	9223
2180	91439	9181
2181	91479	9139
2182	91514	9096
2183	91548	9054
2184	91581	9011
2185	91613	8968
2186	91644	8925
2187	91677	8882
2188	91712	8840
2189	91746	8797
2190	91778	8754
2191	91812	8712
2192	91847	8669
2193	91879	8626
2194	91912	8584
2195	91946	8541
2196	91983	8499
2197	92016	8456
2198	92048	8413
2199	92077	8370
2200	92107	8327
2201	92141	8285
2202	92178	8242
2203	92216	8200
2204	92250	8158
2205	92290	8116
2206	92334	8074
2207	92372	8032
2208	92416	7990
2209	92450	7948
2210	92490	7906
2211	92524	7863
2212	92559	7821
2213	92600	7779
2214	92638	7737
2215	92673	7694
2216	92708	7652
2217	92741	7609
2218	92776	7567
2219	92812	7525
2220	92850	7483
2221	92889	7441
2222	92929	7399
2223	92963	7356
2224	93001	7314
2225	93040	7272
2226	93071	7230
2227	93106	7187
2228	93139	7145
2229	93169	7102
2230	93201	7060
2231	93235	7017
2232	93267	6975
2233	93300	6932
2234	93337	6890
2235	93375	6848
2236	93415	6806
2237	93444	6764
2238	93479	6721
2239	93518	6679
2240	93549	6637
2241	93587	6595
2242	93622	6553
2243	93658	6511
2244	93692	6468
2245	93723	6426
2246	93761	6384
2247	93793	6341
2248	93822	6299
2249	93853	6256
2250	93885	6214
2251	93924	6172
2252	93956	6130
2253	93988	6087
2254	94024	6045
2255	94055	6003
2256	94095	5961
2257	94134	5919
2258	94170	5877
2259	94206	5835
2260	94243	5793
2261	94284	5752
2262	94320	5710
2263	94357	5668
2264	94392	5626
2265	94427	5583
2266	94462	5541
2267	94501	5500
2268	94539	5458
2269	94579	5416
2270	94615	5374
2271	94649	5332
2272	94685	5290
2273	94721	5248
2274	94757	5206
2275	94798	5164
2276	94843	5123
2277	94892	5082
2278	94933	5040
2279	94971	4998
2280	95007	4956
2281	95040	4914
2282	95080	4872
2283	95115	4830
2284	95148	4788
2285	95195	4747
2286	95242	4705
2287	95276	4663
2288	95311	4621
2289	95347	4580
2290	95379	4537
2291	95412	4495
2292	95446	4453
2293	95482	4412
2294	95516	4370
2295	95556	4328
2296	95599	4286
2297	95634	4244
2298	95667	4202
2299	95700	4160
2300	95731	4118
2301	95760	4076
2302	95797	4034
2303	95844	3993
2304	95876	3951
2305	95908	3909
2306	95940	3867
2307	95972	3825
2308	96008	3783
2309	96039	3741
2310	96073	3699
2311	96106	3658
2312	96138	3616
2313	96170	3574
2314	96214	3532
2315	96259	3491
2316	96297	3449
2317	96332	3407
2318	96368	3366
2319	96401	3324
2320	96442	3282
2321	96483	3241
2322	96522	3199
2323	96567	3157
2324	96605	3116
2325	96651	3074
2326	96686	3033
2327	96725	2991
2328	96767	2949
2329	96807	2908
2330	96845	2866
2331	96885	2825
2332	96927	2783
2333	96964	2741
2334	97003	2700
2335	97051	2658
2336	97095	2617
2337	97129	2575
2338	97164	2534
2339	97202	2492
2340	97239	2450
2341	97274	2409
2342	97310	2367
2343	97342	2325
2344	97374	2283
2345	97409	2242
2346	97443	2200
2347	97475	2158
2348	97506	2117
2349	97545	2075
2350	97579	2033
2351	97614	1992
2352	97651	1950
2353	97691	1909
2354	97723	1867
2355	97762	1825
2356	97801	1784
2357	97839	1742
2358	97879	1701
2359	97922	1659
2360	97962	1618
2361	97999	1576
2362	98033	1535
2363	98066	1493
2364	98102	1451
2365	98137	1410
2366	98178	1368
2367	98215	1327
2368	98248	1285
2369	98292	1244
2370	98327	1202
2371	98367	1161
2372	98404	1119
2373	98449	1078
2374	98485	1036
2375	98526	995
2376	98565	953
2377	98598	912
2378	98632	870
2379	98666	829
2380	98703	787
2381	98739	746
2382	98771	704
2383	98807	663
2384	98843	621
2385	98879	580
2386	98913	538
2387	98944	497
2388	98976	455
2389	99008	414
2390	99042	372
2391	99076	331
2392	99106	289
2393	99142	248
2394	99180	207
2395	99215	165
2396	99248	124
2397	99284	82
2398	99317	41
2399	99351	0
